seqid,source,type,start,end,score,strand,phase,attributes
6A,IWGSC,gene,87752961.0,87761558.0,.,+,.,ID=gene:TraesCS6A02G117300;biotype=protein_coding;gene_id=TraesCS6A02G117300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,88095687.0,88098004.0,.,+,.,ID=gene:TraesCS6A02G117700;biotype=protein_coding;gene_id=TraesCS6A02G117700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,100734435.0,100735718.0,.,+,.,ID=gene:TraesCS6A02G128000;biotype=protein_coding;gene_id=TraesCS6A02G128000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,101858318.0,101860204.0,.,+,.,ID=gene:TraesCS6A02G130100;biotype=protein_coding;gene_id=TraesCS6A02G130100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,135433120.0,135433942.0,.,-,.,ID=gene:TraesCS6A02G151400;biotype=protein_coding;gene_id=TraesCS6A02G151400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,135435823.0,135438904.0,.,+,.,ID=gene:TraesCS6A02G151500;biotype=protein_coding;gene_id=TraesCS6A02G151500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,158905371.0,158911293.0,.,+,.,ID=gene:TraesCS6A02G163300;biotype=protein_coding;gene_id=TraesCS6A02G163300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,169973220.0,170010775.0,.,-,.,ID=gene:TraesCS6A02G166800;biotype=protein_coding;gene_id=TraesCS6A02G166800;logic_name=iwgsc_high_conf
6A,IWGSC,gene,227541115.0,227542700.0,.,-,.,ID=gene:TraesCS6A02G188000;biotype=protein_coding;gene_id=TraesCS6A02G188000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,400114810.0,400119806.0,.,-,.,ID=gene:TraesCS6A02G217400;biotype=protein_coding;gene_id=TraesCS6A02G217400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,414864874.0,414868901.0,.,+,.,ID=gene:TraesCS6A02G222000;biotype=protein_coding;gene_id=TraesCS6A02G222000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,440534730.0,440540656.0,.,-,.,ID=gene:TraesCS6A02G233100;biotype=protein_coding;gene_id=TraesCS6A02G233100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,459512165.0,459514848.0,.,-,.,ID=gene:TraesCS6A02G247400;biotype=protein_coding;gene_id=TraesCS6A02G247400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,473361644.0,473365796.0,.,+,.,ID=gene:TraesCS6A02G255400;biotype=protein_coding;gene_id=TraesCS6A02G255400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,514320233.0,514324963.0,.,+,.,ID=gene:TraesCS6A02G283000;biotype=protein_coding;gene_id=TraesCS6A02G283000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,526161157.0,526164861.0,.,-,.,ID=gene:TraesCS6A02G294400;biotype=protein_coding;gene_id=TraesCS6A02G294400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,559001887.0,559003647.0,.,-,.,ID=gene:TraesCS6A02G325400;biotype=protein_coding;gene_id=TraesCS6A02G325400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561453395.0,561456987.0,.,+,.,ID=gene:TraesCS6A02G328100;biotype=protein_coding;gene_id=TraesCS6A02G328100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561597134.0,561598674.0,.,-,.,ID=gene:TraesCS6A02G328200;biotype=protein_coding;gene_id=TraesCS6A02G328200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561603115.0,561604168.0,.,-,.,ID=gene:TraesCS6A02G328300;biotype=protein_coding;gene_id=TraesCS6A02G328300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,562487011.0,562488015.0,.,-,.,ID=gene:TraesCS6A02G329100;biotype=protein_coding;gene_id=TraesCS6A02G329100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,574489301.0,574493373.0,.,-,.,ID=gene:TraesCS6A02G341900;biotype=protein_coding;gene_id=TraesCS6A02G341900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,582086438.0,582087160.0,.,+,.,ID=gene:TraesCS6A02G350200;biotype=protein_coding;gene_id=TraesCS6A02G350200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,593006995.0,593010835.0,.,+,.,ID=gene:TraesCS6A02G364300;biotype=protein_coding;gene_id=TraesCS6A02G364300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,597699407.0,597701124.0,.,-,.,ID=gene:TraesCS6A02G375100;biotype=protein_coding;gene_id=TraesCS6A02G375100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,603135847.0,603136814.0,.,+,.,ID=gene:TraesCS6A02G385200;biotype=protein_coding;gene_id=TraesCS6A02G385200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,606597385.0,606598321.0,.,+,.,ID=gene:TraesCS6A02G391900;biotype=protein_coding;gene_id=TraesCS6A02G391900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,608709536.0,608711951.0,.,+,.,ID=gene:TraesCS6A02G396800;biotype=protein_coding;gene_id=TraesCS6A02G396800;logic_name=iwgsc_high_conf
6A,IWGSC,gene,610651847.0,610661368.0,.,-,.,ID=gene:TraesCS6A02G403300;biotype=protein_coding;gene_id=TraesCS6A02G403300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,611521657.0,611523329.0,.,-,.,ID=gene:TraesCS6A02G405700;biotype=protein_coding;gene_id=TraesCS6A02G405700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,613097204.0,613100858.0,.,-,.,ID=gene:TraesCS6A02G408200;biotype=protein_coding;gene_id=TraesCS6A02G408200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,613760250.0,613764090.0,.,+,.,ID=gene:TraesCS6A02G410600;biotype=protein_coding;gene_id=TraesCS6A02G410600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614523013.0,614526270.0,.,-,.,ID=gene:TraesCS6A02G413300;biotype=protein_coding;description=4-hydroxybenzoate polyprenyltransferase%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6A578];gene_id=TraesCS6A02G413300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614959912.0,614964977.0,.,+,.,ID=gene:TraesCS6A02G415000;biotype=protein_coding;gene_id=TraesCS6A02G415000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614965338.0,614968355.0,.,-,.,ID=gene:TraesCS6A02G415100;biotype=protein_coding;gene_id=TraesCS6A02G415100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,616814496.0,616819035.0,.,+,.,ID=gene:TraesCS6A02G419100;biotype=protein_coding;gene_id=TraesCS6A02G419100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,617035841.0,617039727.0,.,+,.,ID=gene:TraesCS6A02G419900;biotype=protein_coding;gene_id=TraesCS6A02G419900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,3596360.0,3599034.0,.,+,.,ID=gene:TraesCS6B02G004700;biotype=protein_coding;gene_id=TraesCS6B02G004700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,9079286.0,9081397.0,.,+,.,ID=gene:TraesCS6B02G015300;biotype=protein_coding;description=Bidirectional sugar transporter SWEET [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6AWP1];gene_id=TraesCS6B02G015300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,12044935.0,12045747.0,.,-,.,ID=gene:TraesCS6B02G020000;biotype=protein_coding;gene_id=TraesCS6B02G020000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,20919032.0,20921223.0,.,+,.,ID=gene:TraesCS6B02G035100;biotype=protein_coding;gene_id=TraesCS6B02G035100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,20923986.0,20925197.0,.,+,.,ID=gene:TraesCS6B02G035200;biotype=protein_coding;gene_id=TraesCS6B02G035200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,27998486.0,27999927.0,.,-,.,ID=gene:TraesCS6B02G047800;biotype=protein_coding;gene_id=TraesCS6B02G047800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,36226306.0,36232799.0,.,-,.,ID=gene:TraesCS6B02G056200;biotype=protein_coding;gene_id=TraesCS6B02G056200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,38763450.0,38767384.0,.,-,.,ID=gene:TraesCS6B02G058300;biotype=protein_coding;description=ER molecular chaperone [Source:UniProtKB/TrEMBL%3BAcc:R9W6A6];gene_id=TraesCS6B02G058300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,41434254.0,41437068.0,.,-,.,ID=gene:TraesCS6B02G061900;biotype=protein_coding;gene_id=TraesCS6B02G061900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,41972264.0,41976291.0,.,+,.,ID=gene:TraesCS6B02G063000;biotype=protein_coding;description=Protein LOW PSII ACCUMULATION 3%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G73060) UniProtKB/Swiss-Prot%3BAcc:Q8H0W0];gene_id=TraesCS6B02G063000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,42497426.0,42500365.0,.,+,.,ID=gene:TraesCS6B02G064200;biotype=protein_coding;gene_id=TraesCS6B02G064200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,42510216.0,42512421.0,.,-,.,ID=gene:TraesCS6B02G064300;biotype=protein_coding;gene_id=TraesCS6B02G064300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,42810293.0,42814024.0,.,+,.,ID=gene:TraesCS6B02G064700;biotype=protein_coding;gene_id=TraesCS6B02G064700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,42811820.0,42817350.0,.,-,.,ID=gene:TraesCS6B02G064800;biotype=protein_coding;gene_id=TraesCS6B02G064800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,44104775.0,44108505.0,.,+,.,ID=gene:TraesCS6B02G066300;biotype=protein_coding;description=Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL%3BAcc:A0A341X8A5];gene_id=TraesCS6B02G066300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,44284029.0,44288032.0,.,-,.,ID=gene:TraesCS6B02G066500;biotype=protein_coding;description=Autophagy protein 5 [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6B0T3];gene_id=TraesCS6B02G066500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,44836972.0,44843885.0,.,-,.,ID=gene:TraesCS6B02G066900;biotype=protein_coding;gene_id=TraesCS6B02G066900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46528442.0,46532112.0,.,-,.,ID=gene:TraesCS6B02G068700;biotype=protein_coding;gene_id=TraesCS6B02G068700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46762447.0,46769803.0,.,+,.,ID=gene:TraesCS6B02G069400;biotype=protein_coding;gene_id=TraesCS6B02G069400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46883572.0,46887538.0,.,-,.,ID=gene:TraesCS6B02G069800;biotype=protein_coding;gene_id=TraesCS6B02G069800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46922024.0,46930052.0,.,-,.,ID=gene:TraesCS6B02G069900;biotype=protein_coding;gene_id=TraesCS6B02G069900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46946731.0,46952370.0,.,-,.,ID=gene:TraesCS6B02G070200;biotype=protein_coding;gene_id=TraesCS6B02G070200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,46960388.0,46964854.0,.,-,.,ID=gene:TraesCS6B02G070300;biotype=protein_coding;gene_id=TraesCS6B02G070300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,47136113.0,47145500.0,.,-,.,ID=gene:TraesCS6B02G070500;biotype=protein_coding;gene_id=TraesCS6B02G070500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,47275370.0,47282575.0,.,-,.,ID=gene:TraesCS6B02G070900;biotype=protein_coding;gene_id=TraesCS6B02G070900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48347795.0,48354269.0,.,-,.,ID=gene:TraesCS6B02G071500;biotype=protein_coding;gene_id=TraesCS6B02G071500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48408677.0,48409351.0,.,-,.,ID=gene:TraesCS6B02G071600;biotype=protein_coding;gene_id=TraesCS6B02G071600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48411470.0,48415030.0,.,+,.,ID=gene:TraesCS6B02G071700;biotype=protein_coding;description=Sialyltransferase-like protein 2 [Source:Projected from Arabidopsis thaliana (AT3G48820) UniProtKB/Swiss-Prot%3BAcc:Q8RY00];gene_id=TraesCS6B02G071700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48556825.0,48564669.0,.,-,.,ID=gene:TraesCS6B02G072400;biotype=protein_coding;description=P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:Projected from Arabidopsis thaliana (AT1G80770) TAIR%3BAcc:AT1G80770];gene_id=TraesCS6B02G072400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,49984316.0,49986442.0,.,-,.,ID=gene:TraesCS6B02G073600;biotype=protein_coding;gene_id=TraesCS6B02G073600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,73159460.0,73161429.0,.,+,.,ID=gene:TraesCS6B02G096900;biotype=protein_coding;gene_id=TraesCS6B02G096900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,76474050.0,76477540.0,.,+,.,ID=gene:TraesCS6B02G099000;biotype=protein_coding;gene_id=TraesCS6B02G099000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,77456718.0,77459011.0,.,-,.,ID=gene:TraesCS6B02G099600;biotype=protein_coding;gene_id=TraesCS6B02G099600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,79846995.0,79851885.0,.,+,.,ID=gene:TraesCS6B02G101600;biotype=protein_coding;gene_id=TraesCS6B02G101600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,84926996.0,84927847.0,.,-,.,ID=gene:TraesCS6B02G105400;biotype=protein_coding;gene_id=TraesCS6B02G105400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,85699806.0,85705551.0,.,+,.,ID=gene:TraesCS6B02G105700;biotype=protein_coding;description=Pumilio homolog 23 [Source:Projected from Arabidopsis thaliana (AT1G72320) UniProtKB/Swiss-Prot%3BAcc:Q9C552];gene_id=TraesCS6B02G105700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,85782464.0,85786584.0,.,+,.,ID=gene:TraesCS6B02G105800;biotype=protein_coding;description=Peroxisomal membrane protein PEX16 [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6B0S5];gene_id=TraesCS6B02G105800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,85787400.0,85791756.0,.,-,.,ID=gene:TraesCS6B02G105900;biotype=protein_coding;gene_id=TraesCS6B02G105900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,86391294.0,86395427.0,.,-,.,ID=gene:TraesCS6B02G106100;biotype=protein_coding;gene_id=TraesCS6B02G106100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,87324415.0,87327912.0,.,+,.,ID=gene:TraesCS6B02G106500;biotype=protein_coding;gene_id=TraesCS6B02G106500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,113649617.0,113657905.0,.,+,.,ID=gene:TraesCS6B02G118900;biotype=protein_coding;gene_id=TraesCS6B02G118900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,128016433.0,128023650.0,.,+,.,ID=gene:TraesCS6B02G131200;biotype=protein_coding;gene_id=TraesCS6B02G131200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,130822739.0,130829829.0,.,+,.,ID=gene:TraesCS6B02G133900;biotype=protein_coding;gene_id=TraesCS6B02G133900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,149456467.0,149471803.0,.,-,.,ID=gene:TraesCS6B02G148400;biotype=protein_coding;gene_id=TraesCS6B02G148400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,182727682.0,182751014.0,.,-,.,ID=gene:TraesCS6B02G170600;biotype=protein_coding;gene_id=TraesCS6B02G170600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,183753733.0,183762420.0,.,-,.,ID=gene:TraesCS6B02G171400;biotype=protein_coding;description=Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL%3BAcc:A0A341X6A3];gene_id=TraesCS6B02G171400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,186692504.0,186696472.0,.,+,.,ID=gene:TraesCS6B02G173200;biotype=protein_coding;gene_id=TraesCS6B02G173200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,187838991.0,187843501.0,.,+,.,ID=gene:TraesCS6B02G173500;biotype=protein_coding;description=At2g26000 [Source:Projected from Arabidopsis thaliana (AT2G26000) UniProtKB/TrEMBL%3BAcc:O80996];gene_id=TraesCS6B02G173500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,199746493.0,199757420.0,.,-,.,ID=gene:TraesCS6B02G179400;biotype=protein_coding;gene_id=TraesCS6B02G179400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,204333125.0,204335736.0,.,-,.,ID=gene:TraesCS6B02G182500;biotype=protein_coding;gene_id=TraesCS6B02G182500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,375638112.0,375645203.0,.,-,.,ID=gene:TraesCS6B02G230800;biotype=protein_coding;gene_id=TraesCS6B02G230800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,393072749.0,393090605.0,.,+,.,ID=gene:TraesCS6B02G234100;biotype=protein_coding;gene_id=TraesCS6B02G234100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,434184052.0,434187598.0,.,+,.,ID=gene:TraesCS6B02G243900;biotype=protein_coding;gene_id=TraesCS6B02G243900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,440774690.0,440787507.0,.,-,.,ID=gene:TraesCS6B02G247500;biotype=protein_coding;gene_id=TraesCS6B02G247500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,467447950.0,467450705.0,.,+,.,ID=gene:TraesCS6B02G259000;biotype=protein_coding;gene_id=TraesCS6B02G259000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,485875439.0,485876772.0,.,+,.,ID=gene:TraesCS6B02G270000;biotype=protein_coding;gene_id=TraesCS6B02G270000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,526796998.0,526799208.0,.,-,.,ID=gene:TraesCS6B02G293300;biotype=protein_coding;gene_id=TraesCS6B02G293300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,530557993.0,530565394.0,.,+,.,ID=gene:TraesCS6B02G295300;biotype=protein_coding;gene_id=TraesCS6B02G295300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,551030907.0,551034918.0,.,-,.,ID=gene:TraesCS6B02G307400;biotype=protein_coding;description=Eukaryotic translation initiation factor 3 subunit B [Source:UniProtKB/TrEMBL%3BAcc:A0A341XGW7];gene_id=TraesCS6B02G307400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,551035316.0,551035636.0,.,-,.,ID=gene:TraesCS6B02G307500;biotype=protein_coding;gene_id=TraesCS6B02G307500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,556490258.0,556495581.0,.,+,.,ID=gene:TraesCS6B02G310700;biotype=protein_coding;gene_id=TraesCS6B02G310700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,559355447.0,559357265.0,.,+,.,ID=gene:TraesCS6B02G312200;biotype=protein_coding;gene_id=TraesCS6B02G312200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,581079293.0,581082545.0,.,-,.,ID=gene:TraesCS6B02G330900;biotype=protein_coding;description=Trehalose 6-phosphate phosphatase [Source:UniProtKB/TrEMBL%3BAcc:A0A341X134];gene_id=TraesCS6B02G330900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,588831559.0,588836560.0,.,+,.,ID=gene:TraesCS6B02G334700;biotype=protein_coding;gene_id=TraesCS6B02G334700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,597075403.0,597082044.0,.,+,.,ID=gene:TraesCS6B02G338900;biotype=protein_coding;gene_id=TraesCS6B02G338900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,600597250.0,600597957.0,.,+,.,ID=gene:TraesCS6B02G341200;biotype=protein_coding;gene_id=TraesCS6B02G341200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,631843546.0,631843908.0,.,-,.,ID=gene:TraesCS6B02G359900;biotype=protein_coding;gene_id=TraesCS6B02G359900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,632786075.0,632788585.0,.,+,.,ID=gene:TraesCS6B02G360900;biotype=protein_coding;description=WAT1-related protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6AKM0];gene_id=TraesCS6B02G360900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,644897237.0,644899074.0,.,+,.,ID=gene:TraesCS6B02G371100;biotype=protein_coding;gene_id=TraesCS6B02G371100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,646637042.0,646638668.0,.,-,.,ID=gene:TraesCS6B02G373500;biotype=protein_coding;gene_id=TraesCS6B02G373500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,663840537.0,663846052.0,.,-,.,ID=gene:TraesCS6B02G388600;biotype=protein_coding;description=Carboxypeptidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6ARF4];gene_id=TraesCS6B02G388600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,667771781.0,667777540.0,.,+,.,ID=gene:TraesCS6B02G392400;biotype=protein_coding;gene_id=TraesCS6B02G392400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,692024672.0,692032732.0,.,+,.,ID=gene:TraesCS6B02G421000;biotype=protein_coding;gene_id=TraesCS6B02G421000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,694097533.0,694098185.0,.,+,.,ID=gene:TraesCS6B02G424400;biotype=protein_coding;gene_id=TraesCS6B02G424400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,694653557.0,694654956.0,.,+,.,ID=gene:TraesCS6B02G426100;biotype=protein_coding;gene_id=TraesCS6B02G426100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,695794570.0,695797567.0,.,-,.,ID=gene:TraesCS6B02G427000;biotype=protein_coding;gene_id=TraesCS6B02G427000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,695936835.0,695938753.0,.,+,.,ID=gene:TraesCS6B02G427200;biotype=protein_coding;gene_id=TraesCS6B02G427200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,696362175.0,696368095.0,.,-,.,ID=gene:TraesCS6B02G428400;biotype=protein_coding;gene_id=TraesCS6B02G428400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,707206436.0,707208319.0,.,-,.,ID=gene:TraesCS6B02G445100;biotype=protein_coding;gene_id=TraesCS6B02G445100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,710147770.0,710148556.0,.,+,.,ID=gene:TraesCS6B02G451400;biotype=protein_coding;gene_id=TraesCS6B02G451400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,710317198.0,710319247.0,.,-,.,ID=gene:TraesCS6B02G451800;biotype=protein_coding;gene_id=TraesCS6B02G451800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,712124640.0,712132925.0,.,+,.,ID=gene:TraesCS6B02G454500;biotype=protein_coding;description=Light-harvesting complex-like protein OHP1%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G02120) UniProtKB/Swiss-Prot%3BAcc:O81208];gene_id=TraesCS6B02G454500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,713483371.0,713489978.0,.,+,.,ID=gene:TraesCS6B02G458300;biotype=protein_coding;gene_id=TraesCS6B02G458300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,715941115.0,715953703.0,.,-,.,ID=gene:TraesCS6B02G464200;biotype=protein_coding;gene_id=TraesCS6B02G464200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,220528.0,222200.0,.,-,.,ID=gene:TraesCS6D02G000500;biotype=protein_coding;gene_id=TraesCS6D02G000500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,3480867.0,3482759.0,.,-,.,ID=gene:TraesCS6D02G008900;biotype=protein_coding;gene_id=TraesCS6D02G008900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,16502832.0,16503645.0,.,+,.,ID=gene:TraesCS6D02G040400;biotype=protein_coding;description=Histone H2A [Source:UniProtKB/TrEMBL%3BAcc:A0A341X6Q4];gene_id=TraesCS6D02G040400;logic_name=iwgsc_high_conf
6D,IWGSC,gene,16510678.0,16511506.0,.,+,.,ID=gene:TraesCS6D02G040500;biotype=protein_coding;description=Histone H2A [Source:UniProtKB/TrEMBL%3BAcc:A0A341XAF2];gene_id=TraesCS6D02G040500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,16514549.0,16515345.0,.,+,.,ID=gene:TraesCS6D02G040600;biotype=protein_coding;description=Histone H2B [Source:UniProtKB/TrEMBL%3BAcc:A0A341XNX9];gene_id=TraesCS6D02G040600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,80288968.0,80292074.0,.,+,.,ID=gene:TraesCS6D02G113553;biotype=nontranslating_CDS;gene_id=TraesCS6D02G113553;logic_name=iwgsc_high_conf
6D,IWGSC,gene,87113321.0,87123483.0,.,+,.,ID=gene:TraesCS6D02G122500;biotype=protein_coding;gene_id=TraesCS6D02G122500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,132309578.0,132313549.0,.,-,.,ID=gene:TraesCS6D02G156200;biotype=protein_coding;gene_id=TraesCS6D02G156200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,156013750.0,156016682.0,.,-,.,ID=gene:TraesCS6D02G169600;biotype=protein_coding;gene_id=TraesCS6D02G169600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,156803853.0,156808898.0,.,-,.,ID=gene:TraesCS6D02G170200;biotype=protein_coding;gene_id=TraesCS6D02G170200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,163830613.0,163837664.0,.,+,.,ID=gene:TraesCS6D02G174400;biotype=protein_coding;gene_id=TraesCS6D02G174400;logic_name=iwgsc_high_conf
6D,IWGSC,gene,166759273.0,166799702.0,.,+,.,ID=gene:TraesCS6D02G174700;biotype=protein_coding;gene_id=TraesCS6D02G174700;logic_name=iwgsc_high_conf
6D,IWGSC,gene,202964554.0,203005245.0,.,+,.,ID=gene:TraesCS6D02G181100;biotype=protein_coding;gene_id=TraesCS6D02G181100;logic_name=iwgsc_high_conf
6D,IWGSC,gene,306051286.0,306055603.0,.,-,.,ID=gene:TraesCS6D02G216000;biotype=protein_coding;gene_id=TraesCS6D02G216000;logic_name=iwgsc_high_conf
6D,IWGSC,gene,306129040.0,306130108.0,.,+,.,ID=gene:TraesCS6D02G216100;biotype=protein_coding;gene_id=TraesCS6D02G216100;logic_name=iwgsc_high_conf
6D,IWGSC,gene,308562313.0,308587965.0,.,+,.,ID=gene:TraesCS6D02G218200;biotype=protein_coding;gene_id=TraesCS6D02G218200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,313026157.0,313026708.0,.,-,.,ID=gene:TraesCS6D02G222200;biotype=protein_coding;gene_id=TraesCS6D02G222200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,315245813.0,315248463.0,.,+,.,ID=gene:TraesCS6D02G223200;biotype=protein_coding;gene_id=TraesCS6D02G223200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,360339413.0,360341526.0,.,+,.,ID=gene:TraesCS6D02G255000;biotype=protein_coding;gene_id=TraesCS6D02G255000;logic_name=iwgsc_high_conf
6D,IWGSC,gene,405649840.0,405651457.0,.,-,.,ID=gene:TraesCS6D02G294800;biotype=protein_coding;gene_id=TraesCS6D02G294800;logic_name=iwgsc_high_conf
