seqid,source,type,start,end,score,strand,phase,attributes
6B,IWGSC,gene,545835877.0,545841135.0,.,+,.,ID=gene:TraesCS6B02G305000;biotype=protein_coding;gene_id=TraesCS6B02G305000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,560188942.0,560197866.0,.,+,.,ID=gene:TraesCS6B02G312700;biotype=protein_coding;gene_id=TraesCS6B02G312700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,561273671.0,561277195.0,.,-,.,ID=gene:TraesCS6B02G313300;biotype=protein_coding;gene_id=TraesCS6B02G313300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,561284059.0,561286281.0,.,-,.,ID=gene:TraesCS6B02G313400;biotype=protein_coding;gene_id=TraesCS6B02G313400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,563054491.0,563057543.0,.,+,.,ID=gene:TraesCS6B02G314900;biotype=protein_coding;gene_id=TraesCS6B02G314900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,569367522.0,569370614.0,.,+,.,ID=gene:TraesCS6B02G321400;biotype=protein_coding;gene_id=TraesCS6B02G321400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,576826073.0,576827367.0,.,-,.,ID=gene:TraesCS6B02G327200;biotype=protein_coding;gene_id=TraesCS6B02G327200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,577417825.0,577424426.0,.,-,.,ID=gene:TraesCS6B02G328000;biotype=protein_coding;gene_id=TraesCS6B02G328000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,624311966.0,624313762.0,.,-,.,ID=gene:TraesCS6B02G355900;biotype=protein_coding;gene_id=TraesCS6B02G355900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,625241370.0,625244779.0,.,+,.,ID=gene:TraesCS6B02G356800;biotype=protein_coding;description=Nitrate reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6S9I8];gene_id=TraesCS6B02G356800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,633858539.0,633859821.0,.,+,.,ID=gene:TraesCS6B02G362100;biotype=protein_coding;gene_id=TraesCS6B02G362100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,664021498.0,664027063.0,.,-,.,ID=gene:TraesCS6B02G388800;biotype=protein_coding;gene_id=TraesCS6B02G388800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,664062456.0,664064312.0,.,-,.,ID=gene:TraesCS6B02G388900;biotype=protein_coding;gene_id=TraesCS6B02G388900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,672362153.0,672368253.0,.,+,.,ID=gene:TraesCS6B02G396200;biotype=protein_coding;gene_id=TraesCS6B02G396200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,681076120.0,681079610.0,.,+,.,ID=gene:TraesCS6B02G406800;biotype=protein_coding;gene_id=TraesCS6B02G406800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,682119634.0,682123129.0,.,+,.,ID=gene:TraesCS6B02G407600;biotype=protein_coding;description=Anaphase-promoting complex subunit 10 [Source:UniProtKB/TrEMBL%3BAcc:A0A341X6V7];gene_id=TraesCS6B02G407600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,690973003.0,690978947.0,.,+,.,ID=gene:TraesCS6B02G419200;biotype=protein_coding;gene_id=TraesCS6B02G419200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,693322245.0,693324587.0,.,-,.,ID=gene:TraesCS6B02G423500;biotype=protein_coding;gene_id=TraesCS6B02G423500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,704371657.0,704373985.0,.,+,.,ID=gene:TraesCS6B02G437200;biotype=protein_coding;gene_id=TraesCS6B02G437200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,704738709.0,704742533.0,.,+,.,ID=gene:TraesCS6B02G438500;biotype=protein_coding;gene_id=TraesCS6B02G438500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,704859279.0,704862485.0,.,-,.,ID=gene:TraesCS6B02G439200;biotype=protein_coding;gene_id=TraesCS6B02G439200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,705782800.0,705784729.0,.,-,.,ID=gene:TraesCS6B02G441800;biotype=protein_coding;gene_id=TraesCS6B02G441800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,705885467.0,705886688.0,.,+,.,ID=gene:TraesCS6B02G442200;biotype=protein_coding;gene_id=TraesCS6B02G442200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,707304295.0,707311067.0,.,-,.,ID=gene:TraesCS6B02G445700;biotype=protein_coding;gene_id=TraesCS6B02G445700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,708061061.0,708069415.0,.,-,.,ID=gene:TraesCS6B02G447800;biotype=protein_coding;gene_id=TraesCS6B02G447800;logic_name=iwgsc_high_conf
6B,IWGSC,gene,708720422.0,708724534.0,.,-,.,ID=gene:TraesCS6B02G449500;biotype=protein_coding;gene_id=TraesCS6B02G449500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,710149424.0,710152200.0,.,-,.,ID=gene:TraesCS6B02G451500;biotype=protein_coding;gene_id=TraesCS6B02G451500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,710795550.0,710799389.0,.,+,.,ID=gene:TraesCS6B02G452100;biotype=protein_coding;gene_id=TraesCS6B02G452100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,711345338.0,711348401.0,.,-,.,ID=gene:TraesCS6B02G452500;biotype=protein_coding;gene_id=TraesCS6B02G452500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,711419873.0,711421231.0,.,-,.,ID=gene:TraesCS6B02G452800;biotype=protein_coding;gene_id=TraesCS6B02G452800;logic_name=iwgsc_high_conf
6D,IWGSC,gene,5058868.0,5066947.0,.,+,.,ID=gene:TraesCS6D02G012600;biotype=protein_coding;gene_id=TraesCS6D02G012600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,7551848.0,7553694.0,.,+,.,ID=gene:TraesCS6D02G018500;biotype=protein_coding;gene_id=TraesCS6D02G018500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,16116164.0,16120406.0,.,+,.,ID=gene:TraesCS6D02G038400;biotype=protein_coding;gene_id=TraesCS6D02G038400;logic_name=iwgsc_high_conf
6D,IWGSC,gene,21987248.0,21995439.0,.,-,.,ID=gene:TraesCS6D02G047500;biotype=protein_coding;gene_id=TraesCS6D02G047500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,34583067.0,34584056.0,.,-,.,ID=gene:TraesCS6D02G069200;biotype=protein_coding;gene_id=TraesCS6D02G069200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,35664672.0,35667495.0,.,-,.,ID=gene:TraesCS6D02G070800;biotype=protein_coding;gene_id=TraesCS6D02G070800;logic_name=iwgsc_high_conf
6D,IWGSC,gene,35715345.0,35718050.0,.,-,.,ID=gene:TraesCS6D02G070900;biotype=protein_coding;gene_id=TraesCS6D02G070900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,48467111.0,48469042.0,.,-,.,ID=gene:TraesCS6D02G083400;biotype=protein_coding;gene_id=TraesCS6D02G083400;logic_name=iwgsc_high_conf
6D,IWGSC,gene,55632689.0,55634867.0,.,-,.,ID=gene:TraesCS6D02G089600;biotype=protein_coding;gene_id=TraesCS6D02G089600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,143641434.0,143647754.0,.,+,.,ID=gene:TraesCS6D02G164500;biotype=protein_coding;gene_id=TraesCS6D02G164500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,148481803.0,148484102.0,.,+,.,ID=gene:TraesCS6D02G166600;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A341XE55];gene_id=TraesCS6D02G166600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,159515326.0,159518035.0,.,+,.,ID=gene:TraesCS6D02G172600;biotype=protein_coding;gene_id=TraesCS6D02G172600;logic_name=iwgsc_high_conf
6D,IWGSC,gene,186976287.0,186976634.0,.,-,.,ID=gene:TraesCS6D02G178500;biotype=protein_coding;gene_id=TraesCS6D02G178500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,210750466.0,210778621.0,.,+,.,ID=gene:TraesCS6D02G182100;biotype=protein_coding;description=Vesicle transport protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341XN57];gene_id=TraesCS6D02G182100;logic_name=iwgsc_high_conf
6D,IWGSC,gene,264440893.0,264443247.0,.,+,.,ID=gene:TraesCS6D02G191500;biotype=protein_coding;gene_id=TraesCS6D02G191500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,271306025.0,271309131.0,.,-,.,ID=gene:TraesCS6D02G195900;biotype=protein_coding;description=Cytosolic Fe-S cluster assembly factor NBP35 [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6B7M4];gene_id=TraesCS6D02G195900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,296824053.0,296826571.0,.,-,.,ID=gene:TraesCS6D02G210200;biotype=protein_coding;gene_id=TraesCS6D02G210200;logic_name=iwgsc_high_conf
6D,IWGSC,gene,298401030.0,298403144.0,.,-,.,ID=gene:TraesCS6D02G211300;biotype=protein_coding;gene_id=TraesCS6D02G211300;logic_name=iwgsc_high_conf
6D,IWGSC,gene,307414026.0,307418266.0,.,-,.,ID=gene:TraesCS6D02G217700;biotype=protein_coding;gene_id=TraesCS6D02G217700;logic_name=iwgsc_high_conf
6D,IWGSC,gene,307877218.0,307883365.0,.,+,.,ID=gene:TraesCS6D02G217900;biotype=protein_coding;gene_id=TraesCS6D02G217900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,312819074.0,312827203.0,.,-,.,ID=gene:TraesCS6D02G222000;biotype=protein_coding;description=Aldehyde dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A341XDS6];gene_id=TraesCS6D02G222000;logic_name=iwgsc_high_conf
6D,IWGSC,gene,414622355.0,414625758.0,.,-,.,ID=gene:TraesCS6D02G306000;biotype=protein_coding;description=Nitrate reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6B9M1];gene_id=TraesCS6D02G306000;logic_name=iwgsc_high_conf
6D,IWGSC,gene,434811674.0,434812738.0,.,+,.,ID=gene:TraesCS6D02G332500;biotype=protein_coding;gene_id=TraesCS6D02G332500;logic_name=iwgsc_high_conf
6D,IWGSC,gene,454586688.0,454589288.0,.,+,.,ID=gene:TraesCS6D02G365100;biotype=protein_coding;gene_id=TraesCS6D02G365100;logic_name=iwgsc_high_conf
6D,IWGSC,gene,464058403.0,464064465.0,.,-,.,ID=gene:TraesCS6D02G386700;biotype=protein_coding;gene_id=TraesCS6D02G386700;logic_name=iwgsc_high_conf
6D,IWGSC,gene,464173108.0,464177628.0,.,-,.,ID=gene:TraesCS6D02G386900;biotype=protein_coding;gene_id=TraesCS6D02G386900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,464402362.0,464404857.0,.,-,.,ID=gene:TraesCS6D02G387400;biotype=protein_coding;gene_id=TraesCS6D02G387400;logic_name=iwgsc_high_conf
6D,IWGSC,gene,465953626.0,465960147.0,.,+,.,ID=gene:TraesCS6D02G390700;biotype=protein_coding;gene_id=TraesCS6D02G390700;logic_name=iwgsc_high_conf
6D,IWGSC,gene,465982457.0,465983421.0,.,-,.,ID=gene:TraesCS6D02G390900;biotype=protein_coding;gene_id=TraesCS6D02G390900;logic_name=iwgsc_high_conf
6D,IWGSC,gene,466734600.0,466739606.0,.,-,.,ID=gene:TraesCS6D02G392000;biotype=protein_coding;gene_id=TraesCS6D02G392000;logic_name=iwgsc_high_conf
6D,IWGSC,gene,469784939.0,469792305.0,.,-,.,ID=gene:TraesCS6D02G398700;biotype=protein_coding;gene_id=TraesCS6D02G398700;logic_name=iwgsc_high_conf
6D,IWGSC,gene,471566937.0,471569136.0,.,-,.,ID=gene:TraesCS6D02G403400;biotype=protein_coding;gene_id=TraesCS6D02G403400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,760723.0,764116.0,.,-,.,ID=gene:TraesCS7A02G001100;biotype=protein_coding;gene_id=TraesCS7A02G001100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,1695250.0,1700497.0,.,+,.,ID=gene:TraesCS7A02G002800;biotype=protein_coding;gene_id=TraesCS7A02G002800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,1992593.0,2002774.0,.,-,.,ID=gene:TraesCS7A02G004100;biotype=protein_coding;gene_id=TraesCS7A02G004100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,3204072.0,3209269.0,.,-,.,ID=gene:TraesCS7A02G006600;biotype=protein_coding;gene_id=TraesCS7A02G006600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,5365931.0,5367761.0,.,-,.,ID=gene:TraesCS7A02G012300;biotype=protein_coding;gene_id=TraesCS7A02G012300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,6650955.0,6658521.0,.,+,.,ID=gene:TraesCS7A02G015200;biotype=protein_coding;gene_id=TraesCS7A02G015200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,16603591.0,16604064.0,.,+,.,ID=gene:TraesCS7A02G036800;biotype=protein_coding;gene_id=TraesCS7A02G036800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,17327692.0,17331722.0,.,+,.,ID=gene:TraesCS7A02G038400;biotype=protein_coding;gene_id=TraesCS7A02G038400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,25689173.0,25692932.0,.,+,.,ID=gene:TraesCS7A02G052700;biotype=protein_coding;gene_id=TraesCS7A02G052700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,25750428.0,25755674.0,.,-,.,ID=gene:TraesCS7A02G053100;biotype=protein_coding;gene_id=TraesCS7A02G053100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,26822034.0,26824056.0,.,-,.,ID=gene:TraesCS7A02G055800;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6C0T3];gene_id=TraesCS7A02G055800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,27355393.0,27359467.0,.,-,.,ID=gene:TraesCS7A02G056800;biotype=protein_coding;gene_id=TraesCS7A02G056800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,54961506.0,54962325.0,.,-,.,ID=gene:TraesCS7A02G090100;biotype=protein_coding;gene_id=TraesCS7A02G090100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,57871935.0,57874635.0,.,+,.,ID=gene:TraesCS7A02G094800;biotype=protein_coding;gene_id=TraesCS7A02G094800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,82506261.0,82516939.0,.,-,.,ID=gene:TraesCS7A02G128600;biotype=protein_coding;description=Histone-lysine N-methyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6BWL1];gene_id=TraesCS7A02G128600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,106678644.0,106680034.0,.,+,.,ID=gene:TraesCS7A02G153300;biotype=protein_coding;gene_id=TraesCS7A02G153300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,114348686.0,114356360.0,.,+,.,ID=gene:TraesCS7A02G158700;biotype=protein_coding;gene_id=TraesCS7A02G158700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,126908611.0,126909704.0,.,+,.,ID=gene:TraesCS7A02G171300;biotype=protein_coding;gene_id=TraesCS7A02G171300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,132410433.0,132411718.0,.,-,.,ID=gene:TraesCS7A02G178400;biotype=protein_coding;gene_id=TraesCS7A02G178400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,142128916.0,142131281.0,.,+,.,ID=gene:TraesCS7A02G186800;biotype=protein_coding;gene_id=TraesCS7A02G186800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,143039795.0,143040256.0,.,+,.,ID=gene:TraesCS7A02G187400;biotype=protein_coding;gene_id=TraesCS7A02G187400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,155259038.0,155260351.0,.,+,.,ID=gene:TraesCS7A02G195300;biotype=protein_coding;gene_id=TraesCS7A02G195300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,259572828.0,259574581.0,.,-,.,ID=gene:TraesCS7A02G262900;biotype=protein_coding;gene_id=TraesCS7A02G262900;logic_name=iwgsc_high_conf
7A,IWGSC,gene,263729372.0,263733450.0,.,+,.,ID=gene:TraesCS7A02G264500;biotype=protein_coding;gene_id=TraesCS7A02G264500;logic_name=iwgsc_high_conf
7A,IWGSC,gene,287216873.0,287217662.0,.,-,.,ID=gene:TraesCS7A02G273500;biotype=protein_coding;gene_id=TraesCS7A02G273500;logic_name=iwgsc_high_conf
7A,IWGSC,gene,305708542.0,305709232.0,.,-,.,ID=gene:TraesCS7A02G281600;biotype=protein_coding;gene_id=TraesCS7A02G281600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,342305388.0,342305838.0,.,-,.,ID=gene:TraesCS7A02G287300;biotype=protein_coding;gene_id=TraesCS7A02G287300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,427287048.0,427289609.0,.,+,.,ID=gene:TraesCS7A02G303600;biotype=protein_coding;gene_id=TraesCS7A02G303600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,450362478.0,450363423.0,.,-,.,ID=gene:TraesCS7A02G315900;biotype=protein_coding;gene_id=TraesCS7A02G315900;logic_name=iwgsc_high_conf
7A,IWGSC,gene,468300666.0,468301361.0,.,+,.,ID=gene:TraesCS7A02G322700;biotype=protein_coding;gene_id=TraesCS7A02G322700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,485689513.0,485689776.0,.,-,.,ID=gene:TraesCS7A02G332300;biotype=protein_coding;gene_id=TraesCS7A02G332300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,546025321.0,546026700.0,.,+,.,ID=gene:TraesCS7A02G372700;biotype=protein_coding;gene_id=TraesCS7A02G372700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,550309648.0,550313128.0,.,+,.,ID=gene:TraesCS7A02G377200;biotype=protein_coding;gene_id=TraesCS7A02G377200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,558753230.0,558758062.0,.,-,.,ID=gene:TraesCS7A02G383700;biotype=protein_coding;gene_id=TraesCS7A02G383700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,565438722.0,565440096.0,.,-,.,ID=gene:TraesCS7A02G389200;biotype=protein_coding;gene_id=TraesCS7A02G389200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,578985127.0,578996802.0,.,+,.,ID=gene:TraesCS7A02G399000;biotype=protein_coding;gene_id=TraesCS7A02G399000;logic_name=iwgsc_high_conf
7A,IWGSC,gene,579341084.0,579342730.0,.,-,.,ID=gene:TraesCS7A02G399300;biotype=protein_coding;gene_id=TraesCS7A02G399300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,580468391.0,580472560.0,.,+,.,ID=gene:TraesCS7A02G400200;biotype=protein_coding;gene_id=TraesCS7A02G400200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,581344595.0,581345444.0,.,+,.,ID=gene:TraesCS7A02G401900;biotype=protein_coding;gene_id=TraesCS7A02G401900;logic_name=iwgsc_high_conf
7A,IWGSC,gene,611801000.0,611805312.0,.,-,.,ID=gene:TraesCS7A02G420400;biotype=protein_coding;gene_id=TraesCS7A02G420400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,618681007.0,618684442.0,.,-,.,ID=gene:TraesCS7A02G425700;biotype=protein_coding;gene_id=TraesCS7A02G425700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,619252393.0,619255771.0,.,-,.,ID=gene:TraesCS7A02G426200;biotype=protein_coding;gene_id=TraesCS7A02G426200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,625532633.0,625535350.0,.,-,.,ID=gene:TraesCS7A02G431000;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6BNC4];gene_id=TraesCS7A02G431000;logic_name=iwgsc_high_conf
7A,IWGSC,gene,625537377.0,625539886.0,.,-,.,ID=gene:TraesCS7A02G431100;biotype=protein_coding;gene_id=TraesCS7A02G431100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,625601253.0,625604019.0,.,-,.,ID=gene:TraesCS7A02G431200;biotype=protein_coding;gene_id=TraesCS7A02G431200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,626612629.0,626614376.0,.,+,.,ID=gene:TraesCS7A02G432500;biotype=protein_coding;gene_id=TraesCS7A02G432500;logic_name=iwgsc_high_conf
7A,IWGSC,gene,634976600.0,634977033.0,.,+,.,ID=gene:TraesCS7A02G440600;biotype=protein_coding;gene_id=TraesCS7A02G440600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,636228999.0,636231286.0,.,-,.,ID=gene:TraesCS7A02G442200;biotype=protein_coding;gene_id=TraesCS7A02G442200;logic_name=iwgsc_high_conf
7A,IWGSC,gene,637948557.0,637949522.0,.,-,.,ID=gene:TraesCS7A02G443500;biotype=protein_coding;gene_id=TraesCS7A02G443500;logic_name=iwgsc_high_conf
7A,IWGSC,gene,642731873.0,642735937.0,.,-,.,ID=gene:TraesCS7A02G448300;biotype=protein_coding;gene_id=TraesCS7A02G448300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,652718174.0,652722085.0,.,-,.,ID=gene:TraesCS7A02G457300;biotype=protein_coding;gene_id=TraesCS7A02G457300;logic_name=iwgsc_high_conf
7A,IWGSC,gene,663591816.0,663594048.0,.,+,.,ID=gene:TraesCS7A02G467100;biotype=protein_coding;gene_id=TraesCS7A02G467100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,663956091.0,663958939.0,.,+,.,ID=gene:TraesCS7A02G467700;biotype=protein_coding;gene_id=TraesCS7A02G467700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,668568571.0,668570149.0,.,+,.,ID=gene:TraesCS7A02G472700;biotype=protein_coding;gene_id=TraesCS7A02G472700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,668733068.0,668734819.0,.,-,.,ID=gene:TraesCS7A02G472800;biotype=protein_coding;gene_id=TraesCS7A02G472800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,669403952.0,669406606.0,.,+,.,ID=gene:TraesCS7A02G473800;biotype=protein_coding;gene_id=TraesCS7A02G473800;logic_name=iwgsc_high_conf
7A,IWGSC,gene,670821522.0,670825200.0,.,-,.,ID=gene:TraesCS7A02G476700;biotype=protein_coding;gene_id=TraesCS7A02G476700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,688993023.0,688999806.0,.,-,.,ID=gene:TraesCS7A02G498600;biotype=protein_coding;gene_id=TraesCS7A02G498600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,705293678.0,705296799.0,.,+,.,ID=gene:TraesCS7A02G521600;biotype=protein_coding;gene_id=TraesCS7A02G521600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,708361477.0,708365723.0,.,+,.,ID=gene:TraesCS7A02G526700;biotype=protein_coding;gene_id=TraesCS7A02G526700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,721064202.0,721075033.0,.,+,.,ID=gene:TraesCS7A02G544600;biotype=protein_coding;gene_id=TraesCS7A02G544600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,724240506.0,724251628.0,.,-,.,ID=gene:TraesCS7A02G550400;biotype=protein_coding;gene_id=TraesCS7A02G550400;logic_name=iwgsc_high_conf
7A,IWGSC,gene,724257706.0,724262982.0,.,-,.,ID=gene:TraesCS7A02G550500;biotype=protein_coding;gene_id=TraesCS7A02G550500;logic_name=iwgsc_high_conf
7A,IWGSC,gene,724369812.0,724375166.0,.,+,.,ID=gene:TraesCS7A02G550700;biotype=protein_coding;gene_id=TraesCS7A02G550700;logic_name=iwgsc_high_conf
7A,IWGSC,gene,725455888.0,725462105.0,.,+,.,ID=gene:TraesCS7A02G552600;biotype=protein_coding;gene_id=TraesCS7A02G552600;logic_name=iwgsc_high_conf
7A,IWGSC,gene,731882428.0,731883023.0,.,+,.,ID=gene:TraesCS7A02G560000;biotype=protein_coding;description=Group2 late embryogenesis abundant protein [Source:UniProtKB/TrEMBL%3BAcc:Q8LP43];gene_id=TraesCS7A02G560000;logic_name=iwgsc_high_conf
7A,IWGSC,gene,732933658.0,732936411.0,.,-,.,ID=gene:TraesCS7A02G562000;biotype=protein_coding;gene_id=TraesCS7A02G562000;logic_name=iwgsc_high_conf
7A,IWGSC,gene,733362526.0,733368237.0,.,-,.,ID=gene:TraesCS7A02G562900;biotype=protein_coding;gene_id=TraesCS7A02G562900;logic_name=iwgsc_high_conf
7A,IWGSC,gene,733780951.0,733783521.0,.,+,.,ID=gene:TraesCS7A02G564100;biotype=protein_coding;gene_id=TraesCS7A02G564100;logic_name=iwgsc_high_conf
7A,IWGSC,gene,736522837.0,736528208.0,.,-,.,ID=gene:TraesCS7A02G569400;biotype=protein_coding;gene_id=TraesCS7A02G569400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,1304370.0,1309391.0,.,+,.,ID=gene:TraesCS7B02G003300;biotype=protein_coding;gene_id=TraesCS7B02G003300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,3795056.0,3797564.0,.,-,.,ID=gene:TraesCS7B02G006800;biotype=protein_coding;description=Transcription elongation factor 1 homolog [Source:UniProtKB/TrEMBL%3BAcc:W5HIH8];gene_id=TraesCS7B02G006800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,5215473.0,5220053.0,.,+,.,ID=gene:TraesCS7B02G008600;biotype=protein_coding;gene_id=TraesCS7B02G008600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,5281079.0,5285868.0,.,+,.,ID=gene:TraesCS7B02G008800;biotype=protein_coding;gene_id=TraesCS7B02G008800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,25653300.0,25655234.0,.,-,.,ID=gene:TraesCS7B02G026700;biotype=protein_coding;gene_id=TraesCS7B02G026700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,37077456.0,37091336.0,.,+,.,ID=gene:TraesCS7B02G038100;biotype=protein_coding;gene_id=TraesCS7B02G038100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,44871583.0,44872261.0,.,+,.,ID=gene:TraesCS7B02G045700;biotype=protein_coding;gene_id=TraesCS7B02G045700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,44938366.0,44941071.0,.,-,.,ID=gene:TraesCS7B02G045900;biotype=protein_coding;gene_id=TraesCS7B02G045900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,44941586.0,44945006.0,.,-,.,ID=gene:TraesCS7B02G046000;biotype=protein_coding;description=Hydroxyproline O-arabinosyltransferase 1 [Source:Projected from Arabidopsis thaliana (AT5G25265) UniProtKB/Swiss-Prot%3BAcc:Q8W4E6];gene_id=TraesCS7B02G046000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,45175301.0,45177003.0,.,-,.,ID=gene:TraesCS7B02G046400;biotype=protein_coding;gene_id=TraesCS7B02G046400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,58537659.0,58545248.0,.,+,.,ID=gene:TraesCS7B02G055100;biotype=protein_coding;gene_id=TraesCS7B02G055100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,58716593.0,58718501.0,.,+,.,ID=gene:TraesCS7B02G055200;biotype=protein_coding;gene_id=TraesCS7B02G055200;logic_name=iwgsc_high_conf
7B,IWGSC,gene,59742450.0,59743808.0,.,+,.,ID=gene:TraesCS7B02G057300;biotype=protein_coding;gene_id=TraesCS7B02G057300;logic_name=iwgsc_high_conf
