seqid,source,type,start,end,score,strand,phase,attributes
5B,IWGSC,gene,461819544.0,461829988.0,.,+,.,ID=gene:TraesCS5B02G276300;biotype=protein_coding;gene_id=TraesCS5B02G276300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,473739982.0,473742575.0,.,-,.,ID=gene:TraesCS5B02G287900;biotype=protein_coding;gene_id=TraesCS5B02G287900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,476808107.0,476812428.0,.,-,.,ID=gene:TraesCS5B02G291100;biotype=protein_coding;gene_id=TraesCS5B02G291100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,483015341.0,483017642.0,.,-,.,ID=gene:TraesCS5B02G299600;biotype=protein_coding;gene_id=TraesCS5B02G299600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,497935935.0,497938642.0,.,-,.,ID=gene:TraesCS5B02G315900;biotype=protein_coding;gene_id=TraesCS5B02G315900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,498878779.0,498883180.0,.,+,.,ID=gene:TraesCS5B02G316300;biotype=protein_coding;gene_id=TraesCS5B02G316300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,498887614.0,498888645.0,.,-,.,ID=gene:TraesCS5B02G316500;biotype=protein_coding;gene_id=TraesCS5B02G316500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,499166004.0,499168971.0,.,+,.,ID=gene:TraesCS5B02G317000;biotype=protein_coding;description=Probable 6-phosphogluconolactonase 5%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G24400) UniProtKB/Swiss-Prot%3BAcc:Q84WW2];gene_id=TraesCS5B02G317000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,501237485.0,501240066.0,.,+,.,ID=gene:TraesCS5B02G317300;biotype=protein_coding;description=Mediator of RNA polymerase II transcription subunit 10 [Source:UniProtKB/TrEMBL%3BAcc:W5FF42];gene_id=TraesCS5B02G317300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,501472097.0,501476394.0,.,-,.,ID=gene:TraesCS5B02G317500;biotype=protein_coding;gene_id=TraesCS5B02G317500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,502500941.0,502508631.0,.,-,.,ID=gene:TraesCS5B02G318400;biotype=protein_coding;gene_id=TraesCS5B02G318400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,503231211.0,503235503.0,.,+,.,ID=gene:TraesCS5B02G319100;biotype=protein_coding;gene_id=TraesCS5B02G319100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,503323208.0,503327036.0,.,+,.,ID=gene:TraesCS5B02G319300;biotype=protein_coding;gene_id=TraesCS5B02G319300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,505481491.0,505485711.0,.,-,.,ID=gene:TraesCS5B02G320100;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5FKC1];gene_id=TraesCS5B02G320100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,506204868.0,506207633.0,.,+,.,ID=gene:TraesCS5B02G320600;biotype=protein_coding;gene_id=TraesCS5B02G320600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,506766093.0,506769031.0,.,+,.,ID=gene:TraesCS5B02G321600;biotype=protein_coding;gene_id=TraesCS5B02G321600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,507370761.0,507374395.0,.,+,.,ID=gene:TraesCS5B02G322700;biotype=protein_coding;gene_id=TraesCS5B02G322700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,508777148.0,508779469.0,.,+,.,ID=gene:TraesCS5B02G324700;biotype=protein_coding;gene_id=TraesCS5B02G324700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,510373655.0,510378274.0,.,+,.,ID=gene:TraesCS5B02G325900;biotype=protein_coding;description=Protein XAP5 CIRCADIAN TIMEKEEPER [Source:Projected from Arabidopsis thaliana (AT2G21150) UniProtKB/Swiss-Prot%3BAcc:Q8H110];gene_id=TraesCS5B02G325900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,510399456.0,510404862.0,.,-,.,ID=gene:TraesCS5B02G326100;biotype=protein_coding;gene_id=TraesCS5B02G326100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,511306217.0,511310896.0,.,-,.,ID=gene:TraesCS5B02G327400;biotype=protein_coding;gene_id=TraesCS5B02G327400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,513589423.0,513594013.0,.,+,.,ID=gene:TraesCS5B02G329400;biotype=protein_coding;description=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5YY58];gene_id=TraesCS5B02G329400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,513597143.0,513609487.0,.,+,.,ID=gene:TraesCS5B02G329500;biotype=protein_coding;gene_id=TraesCS5B02G329500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,513872811.0,513873458.0,.,+,.,ID=gene:TraesCS5B02G329900;biotype=protein_coding;gene_id=TraesCS5B02G329900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,517865448.0,517869283.0,.,-,.,ID=gene:TraesCS5B02G334700;biotype=protein_coding;gene_id=TraesCS5B02G334700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,519146560.0,519153672.0,.,+,.,ID=gene:TraesCS5B02G336100;biotype=protein_coding;description=Phospholipase D [Source:UniProtKB/TrEMBL%3BAcc:A0A341W028];gene_id=TraesCS5B02G336100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,520868787.0,520875955.0,.,+,.,ID=gene:TraesCS5B02G337300;biotype=protein_coding;gene_id=TraesCS5B02G337300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,521147724.0,521152432.0,.,+,.,ID=gene:TraesCS5B02G337700;biotype=protein_coding;gene_id=TraesCS5B02G337700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,522398570.0,522405848.0,.,+,.,ID=gene:TraesCS5B02G338300;biotype=protein_coding;gene_id=TraesCS5B02G338300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,523213377.0,523215928.0,.,+,.,ID=gene:TraesCS5B02G339200;biotype=protein_coding;gene_id=TraesCS5B02G339200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,523900013.0,523901141.0,.,-,.,ID=gene:TraesCS5B02G339600;biotype=protein_coding;gene_id=TraesCS5B02G339600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,524450941.0,524452374.0,.,-,.,ID=gene:TraesCS5B02G340000;biotype=protein_coding;gene_id=TraesCS5B02G340000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,524552628.0,524554271.0,.,-,.,ID=gene:TraesCS5B02G340100;biotype=protein_coding;gene_id=TraesCS5B02G340100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,525523589.0,525525282.0,.,-,.,ID=gene:TraesCS5B02G340600;biotype=protein_coding;gene_id=TraesCS5B02G340600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,525815081.0,525817733.0,.,-,.,ID=gene:TraesCS5B02G340900;biotype=protein_coding;description=Cwf15 / Cwc15 cell cycle control family protein [Source:Projected from Arabidopsis thaliana (AT3G13200) UniProtKB/TrEMBL%3BAcc:Q9LK52];gene_id=TraesCS5B02G340900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,526588963.0,526593709.0,.,-,.,ID=gene:TraesCS5B02G341900;biotype=protein_coding;gene_id=TraesCS5B02G341900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,526642507.0,526646087.0,.,+,.,ID=gene:TraesCS5B02G342100;biotype=protein_coding;gene_id=TraesCS5B02G342100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527787909.0,527789405.0,.,-,.,ID=gene:TraesCS5B02G345100;biotype=protein_coding;gene_id=TraesCS5B02G345100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528504215.0,528509440.0,.,+,.,ID=gene:TraesCS5B02G345400;biotype=protein_coding;gene_id=TraesCS5B02G345400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528540483.0,528541224.0,.,-,.,ID=gene:TraesCS5B02G345800;biotype=protein_coding;gene_id=TraesCS5B02G345800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528544200.0,528544661.0,.,-,.,ID=gene:TraesCS5B02G346000;biotype=protein_coding;gene_id=TraesCS5B02G346000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528573035.0,528573604.0,.,+,.,ID=gene:TraesCS5B02G346800;biotype=protein_coding;gene_id=TraesCS5B02G346800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528579091.0,528579525.0,.,-,.,ID=gene:TraesCS5B02G347200;biotype=protein_coding;gene_id=TraesCS5B02G347200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,550844202.0,550848058.0,.,+,.,ID=gene:TraesCS5B02G373000;biotype=protein_coding;description=Probable E3 ubiquitin-protein ligase BAH1-like [Source:Projected from Arabidopsis thaliana (AT2G38920) UniProtKB/Swiss-Prot%3BAcc:Q8GW10];gene_id=TraesCS5B02G373000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,556782013.0,556788375.0,.,-,.,ID=gene:TraesCS5B02G378400;biotype=protein_coding;gene_id=TraesCS5B02G378400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,556793402.0,556795852.0,.,-,.,ID=gene:TraesCS5B02G378500;biotype=protein_coding;gene_id=TraesCS5B02G378500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,563332544.0,563335095.0,.,+,.,ID=gene:TraesCS5B02G384600;biotype=protein_coding;gene_id=TraesCS5B02G384600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,573802883.0,573816070.0,.,-,.,ID=gene:TraesCS5B02G396600;Name=Vrn-B1;biotype=protein_coding;gene_id=TraesCS5B02G396600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,594867010.0,594872193.0,.,+,.,ID=gene:TraesCS5B02G418600;biotype=protein_coding;description=Inosine-5'-monophosphate dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A341VMS9];gene_id=TraesCS5B02G418600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,617135933.0,617142584.0,.,+,.,ID=gene:TraesCS5B02G444700;biotype=protein_coding;description=Pseudouridine synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6DA36];gene_id=TraesCS5B02G444700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,620669349.0,620670561.0,.,+,.,ID=gene:TraesCS5B02G448400;biotype=protein_coding;gene_id=TraesCS5B02G448400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,650955138.0,650964321.0,.,+,.,ID=gene:TraesCS5B02G479300;biotype=protein_coding;gene_id=TraesCS5B02G479300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,687738012.0,687740009.0,.,-,.,ID=gene:TraesCS5B02G529000;biotype=protein_coding;description=Patatin [Source:UniProtKB/TrEMBL%3BAcc:W5FE80];gene_id=TraesCS5B02G529000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,691484825.0,691506205.0,.,+,.,ID=gene:TraesCS5B02G535500;biotype=protein_coding;gene_id=TraesCS5B02G535500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,692012928.0,692020895.0,.,-,.,ID=gene:TraesCS5B02G536200;biotype=protein_coding;gene_id=TraesCS5B02G536200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,701454371.0,701460380.0,.,+,.,ID=gene:TraesCS5B02G549700;biotype=protein_coding;gene_id=TraesCS5B02G549700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,701545510.0,701549315.0,.,+,.,ID=gene:TraesCS5B02G550300;biotype=protein_coding;gene_id=TraesCS5B02G550300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,24975718.0,24979371.0,.,-,.,ID=gene:TraesCS5D02G027400;biotype=protein_coding;description=Threonine dehydratase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6A2B3];gene_id=TraesCS5D02G027400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,36625036.0,36627139.0,.,-,.,ID=gene:TraesCS5D02G037500;biotype=protein_coding;gene_id=TraesCS5D02G037500;logic_name=iwgsc_high_conf
5D,IWGSC,gene,88469627.0,88471813.0,.,+,.,ID=gene:TraesCS5D02G084400;biotype=protein_coding;gene_id=TraesCS5D02G084400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,332224155.0,332225748.0,.,-,.,ID=gene:TraesCS5D02G224400;biotype=protein_coding;gene_id=TraesCS5D02G224400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,362070652.0,362072222.0,.,-,.,ID=gene:TraesCS5D02G255900;biotype=protein_coding;gene_id=TraesCS5D02G255900;logic_name=iwgsc_high_conf
5D,IWGSC,gene,373769034.0,373772272.0,.,+,.,ID=gene:TraesCS5D02G269900;biotype=protein_coding;description=Anamorsin homolog [Source:UniProtKB/TrEMBL%3BAcc:A0A341WGM0];gene_id=TraesCS5D02G269900;logic_name=iwgsc_high_conf
5D,IWGSC,gene,403625608.0,403636497.0,.,+,.,ID=gene:TraesCS5D02G307100;biotype=protein_coding;gene_id=TraesCS5D02G307100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,458094426.0,458098176.0,.,-,.,ID=gene:TraesCS5D02G388700;biotype=protein_coding;description=Lipoxygenase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5ZVH4];gene_id=TraesCS5D02G388700;logic_name=iwgsc_high_conf
5D,IWGSC,gene,458179759.0,458183316.0,.,-,.,ID=gene:TraesCS5D02G388800;biotype=protein_coding;gene_id=TraesCS5D02G388800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,498672334.0,498725405.0,.,-,.,ID=gene:TraesCS5D02G450100;biotype=protein_coding;gene_id=TraesCS5D02G450100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,542690315.0,542701130.0,.,+,.,ID=gene:TraesCS5D02G522100;biotype=protein_coding;gene_id=TraesCS5D02G522100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,542971469.0,542982600.0,.,+,.,ID=gene:TraesCS5D02G522200;biotype=protein_coding;description=Ubiquinone biosynthesis monooxygenase COQ6%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A341W8T2];gene_id=TraesCS5D02G522200;logic_name=iwgsc_high_conf
5D,IWGSC,gene,547704729.0,547715318.0,.,+,.,ID=gene:TraesCS5D02G532800;biotype=protein_coding;gene_id=TraesCS5D02G532800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,560789894.0,560792041.0,.,+,.,ID=gene:TraesCS5D02G559300;biotype=protein_coding;gene_id=TraesCS5D02G559300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,560883543.0,560885429.0,.,+,.,ID=gene:TraesCS5D02G560100;biotype=protein_coding;gene_id=TraesCS5D02G560100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,560924634.0,560926777.0,.,-,.,ID=gene:TraesCS5D02G560200;biotype=protein_coding;gene_id=TraesCS5D02G560200;logic_name=iwgsc_high_conf
5D,IWGSC,gene,562430658.0,562431813.0,.,-,.,ID=gene:TraesCS5D02G563400;biotype=protein_coding;gene_id=TraesCS5D02G563400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,4709761.0,4711965.0,.,-,.,ID=gene:TraesCS6A02G010300;biotype=protein_coding;gene_id=TraesCS6A02G010300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,7595345.0,7597050.0,.,-,.,ID=gene:TraesCS6A02G015400;biotype=protein_coding;gene_id=TraesCS6A02G015400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,9355625.0,9356338.0,.,+,.,ID=gene:TraesCS6A02G019900;biotype=protein_coding;gene_id=TraesCS6A02G019900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,11114461.0,11116444.0,.,-,.,ID=gene:TraesCS6A02G022100;biotype=protein_coding;gene_id=TraesCS6A02G022100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,16468421.0,16470748.0,.,+,.,ID=gene:TraesCS6A02G033900;biotype=protein_coding;gene_id=TraesCS6A02G033900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,17540023.0,17543295.0,.,+,.,ID=gene:TraesCS6A02G035600;biotype=protein_coding;gene_id=TraesCS6A02G035600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,17910690.0,17921486.0,.,-,.,ID=gene:TraesCS6A02G036400;biotype=protein_coding;gene_id=TraesCS6A02G036400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,27004024.0,27013286.0,.,-,.,ID=gene:TraesCS6A02G052200;biotype=protein_coding;gene_id=TraesCS6A02G052200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,58055853.0,58058584.0,.,+,.,ID=gene:TraesCS6A02G090200;biotype=protein_coding;gene_id=TraesCS6A02G090200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,60406008.0,60407632.0,.,+,.,ID=gene:TraesCS6A02G092000;biotype=protein_coding;gene_id=TraesCS6A02G092000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,87752961.0,87761558.0,.,+,.,ID=gene:TraesCS6A02G117300;biotype=protein_coding;gene_id=TraesCS6A02G117300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,88095687.0,88098004.0,.,+,.,ID=gene:TraesCS6A02G117700;biotype=protein_coding;gene_id=TraesCS6A02G117700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,135433120.0,135433942.0,.,-,.,ID=gene:TraesCS6A02G151400;biotype=protein_coding;gene_id=TraesCS6A02G151400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,135435823.0,135438904.0,.,+,.,ID=gene:TraesCS6A02G151500;biotype=protein_coding;gene_id=TraesCS6A02G151500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,169973220.0,170010775.0,.,-,.,ID=gene:TraesCS6A02G166800;biotype=protein_coding;gene_id=TraesCS6A02G166800;logic_name=iwgsc_high_conf
6A,IWGSC,gene,227541115.0,227542700.0,.,-,.,ID=gene:TraesCS6A02G188000;biotype=protein_coding;gene_id=TraesCS6A02G188000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,400114810.0,400119806.0,.,-,.,ID=gene:TraesCS6A02G217400;biotype=protein_coding;gene_id=TraesCS6A02G217400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,459512165.0,459514848.0,.,-,.,ID=gene:TraesCS6A02G247400;biotype=protein_coding;gene_id=TraesCS6A02G247400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,473361644.0,473365796.0,.,+,.,ID=gene:TraesCS6A02G255400;biotype=protein_coding;gene_id=TraesCS6A02G255400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,514320233.0,514324963.0,.,+,.,ID=gene:TraesCS6A02G283000;biotype=protein_coding;gene_id=TraesCS6A02G283000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,526161157.0,526164861.0,.,-,.,ID=gene:TraesCS6A02G294400;biotype=protein_coding;gene_id=TraesCS6A02G294400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,555737374.0,555738597.0,.,+,.,ID=gene:TraesCS6A02G321300;biotype=protein_coding;gene_id=TraesCS6A02G321300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,559001887.0,559003647.0,.,-,.,ID=gene:TraesCS6A02G325400;biotype=protein_coding;gene_id=TraesCS6A02G325400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,560444106.0,560445925.0,.,+,.,ID=gene:TraesCS6A02G327100;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6S803];gene_id=TraesCS6A02G327100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561453395.0,561456987.0,.,+,.,ID=gene:TraesCS6A02G328100;biotype=protein_coding;gene_id=TraesCS6A02G328100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561597134.0,561598674.0,.,-,.,ID=gene:TraesCS6A02G328200;biotype=protein_coding;gene_id=TraesCS6A02G328200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,561603115.0,561604168.0,.,-,.,ID=gene:TraesCS6A02G328300;biotype=protein_coding;gene_id=TraesCS6A02G328300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,562487011.0,562488015.0,.,-,.,ID=gene:TraesCS6A02G329100;biotype=protein_coding;gene_id=TraesCS6A02G329100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,582086438.0,582087160.0,.,+,.,ID=gene:TraesCS6A02G350200;biotype=protein_coding;gene_id=TraesCS6A02G350200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,593006995.0,593010835.0,.,+,.,ID=gene:TraesCS6A02G364300;biotype=protein_coding;gene_id=TraesCS6A02G364300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,603135847.0,603136814.0,.,+,.,ID=gene:TraesCS6A02G385200;biotype=protein_coding;gene_id=TraesCS6A02G385200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,610651847.0,610661368.0,.,-,.,ID=gene:TraesCS6A02G403300;biotype=protein_coding;gene_id=TraesCS6A02G403300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,611521657.0,611523329.0,.,-,.,ID=gene:TraesCS6A02G405700;biotype=protein_coding;gene_id=TraesCS6A02G405700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,613097204.0,613100858.0,.,-,.,ID=gene:TraesCS6A02G408200;biotype=protein_coding;gene_id=TraesCS6A02G408200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614523013.0,614526270.0,.,-,.,ID=gene:TraesCS6A02G413300;biotype=protein_coding;description=4-hydroxybenzoate polyprenyltransferase%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6A578];gene_id=TraesCS6A02G413300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614959912.0,614964977.0,.,+,.,ID=gene:TraesCS6A02G415000;biotype=protein_coding;gene_id=TraesCS6A02G415000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614965338.0,614968355.0,.,-,.,ID=gene:TraesCS6A02G415100;biotype=protein_coding;gene_id=TraesCS6A02G415100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,616814496.0,616819035.0,.,+,.,ID=gene:TraesCS6A02G419100;biotype=protein_coding;gene_id=TraesCS6A02G419100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,617035841.0,617039727.0,.,+,.,ID=gene:TraesCS6A02G419900;biotype=protein_coding;gene_id=TraesCS6A02G419900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,6628271.0,6630588.0,.,-,.,ID=gene:TraesCS6B02G011100;biotype=protein_coding;gene_id=TraesCS6B02G011100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,9079286.0,9081397.0,.,+,.,ID=gene:TraesCS6B02G015300;biotype=protein_coding;description=Bidirectional sugar transporter SWEET [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6AWP1];gene_id=TraesCS6B02G015300;logic_name=iwgsc_high_conf
6B,IWGSC,gene,20777582.0,20786187.0,.,+,.,ID=gene:TraesCS6B02G034700;biotype=protein_coding;gene_id=TraesCS6B02G034700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,20919032.0,20921223.0,.,+,.,ID=gene:TraesCS6B02G035100;biotype=protein_coding;gene_id=TraesCS6B02G035100;logic_name=iwgsc_high_conf
6B,IWGSC,gene,20923986.0,20925197.0,.,+,.,ID=gene:TraesCS6B02G035200;biotype=protein_coding;gene_id=TraesCS6B02G035200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,41434254.0,41437068.0,.,-,.,ID=gene:TraesCS6B02G061900;biotype=protein_coding;gene_id=TraesCS6B02G061900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,41972264.0,41976291.0,.,+,.,ID=gene:TraesCS6B02G063000;biotype=protein_coding;description=Protein LOW PSII ACCUMULATION 3%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G73060) UniProtKB/Swiss-Prot%3BAcc:Q8H0W0];gene_id=TraesCS6B02G063000;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48408677.0,48409351.0,.,-,.,ID=gene:TraesCS6B02G071600;biotype=protein_coding;gene_id=TraesCS6B02G071600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48411470.0,48415030.0,.,+,.,ID=gene:TraesCS6B02G071700;biotype=protein_coding;description=Sialyltransferase-like protein 2 [Source:Projected from Arabidopsis thaliana (AT3G48820) UniProtKB/Swiss-Prot%3BAcc:Q8RY00];gene_id=TraesCS6B02G071700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,48556825.0,48564669.0,.,-,.,ID=gene:TraesCS6B02G072400;biotype=protein_coding;description=P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:Projected from Arabidopsis thaliana (AT1G80770) TAIR%3BAcc:AT1G80770];gene_id=TraesCS6B02G072400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,49984316.0,49986442.0,.,-,.,ID=gene:TraesCS6B02G073600;biotype=protein_coding;gene_id=TraesCS6B02G073600;logic_name=iwgsc_high_conf
6B,IWGSC,gene,73159460.0,73161429.0,.,+,.,ID=gene:TraesCS6B02G096900;biotype=protein_coding;gene_id=TraesCS6B02G096900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,187838991.0,187843501.0,.,+,.,ID=gene:TraesCS6B02G173500;biotype=protein_coding;description=At2g26000 [Source:Projected from Arabidopsis thaliana (AT2G26000) UniProtKB/TrEMBL%3BAcc:O80996];gene_id=TraesCS6B02G173500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,551030907.0,551034918.0,.,-,.,ID=gene:TraesCS6B02G307400;biotype=protein_coding;description=Eukaryotic translation initiation factor 3 subunit B [Source:UniProtKB/TrEMBL%3BAcc:A0A341XGW7];gene_id=TraesCS6B02G307400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,551035316.0,551035636.0,.,-,.,ID=gene:TraesCS6B02G307500;biotype=protein_coding;gene_id=TraesCS6B02G307500;logic_name=iwgsc_high_conf
6B,IWGSC,gene,556490258.0,556495581.0,.,+,.,ID=gene:TraesCS6B02G310700;biotype=protein_coding;gene_id=TraesCS6B02G310700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,581079293.0,581082545.0,.,-,.,ID=gene:TraesCS6B02G330900;biotype=protein_coding;description=Trehalose 6-phosphate phosphatase [Source:UniProtKB/TrEMBL%3BAcc:A0A341X134];gene_id=TraesCS6B02G330900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,588831559.0,588836560.0,.,+,.,ID=gene:TraesCS6B02G334700;biotype=protein_coding;gene_id=TraesCS6B02G334700;logic_name=iwgsc_high_conf
6B,IWGSC,gene,597075403.0,597082044.0,.,+,.,ID=gene:TraesCS6B02G338900;biotype=protein_coding;gene_id=TraesCS6B02G338900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,600597250.0,600597957.0,.,+,.,ID=gene:TraesCS6B02G341200;biotype=protein_coding;gene_id=TraesCS6B02G341200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,631843546.0,631843908.0,.,-,.,ID=gene:TraesCS6B02G359900;biotype=protein_coding;gene_id=TraesCS6B02G359900;logic_name=iwgsc_high_conf
6B,IWGSC,gene,643185762.0,643188101.0,.,+,.,ID=gene:TraesCS6B02G369400;biotype=protein_coding;gene_id=TraesCS6B02G369400;logic_name=iwgsc_high_conf
6B,IWGSC,gene,693945124.0,693946318.0,.,+,.,ID=gene:TraesCS6B02G424200;biotype=protein_coding;gene_id=TraesCS6B02G424200;logic_name=iwgsc_high_conf
6B,IWGSC,gene,693947322.0,693948639.0,.,+,.,ID=gene:TraesCS6B02G424300;biotype=protein_coding;gene_id=TraesCS6B02G424300;logic_name=iwgsc_high_conf
